iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
55,0.7461752708319873,0.044544945864018005,0.8157833325272119,0.014356387852163957,0.4424093920413652,0.07446627271263427,0.31988874473671863,0.017072062198359873
56,0.7473435248002411,0.04409419259609951,0.8182419205065553,0.014327996988240789,0.4437754349345103,0.07535078239427541,0.3164420163139911,0.01827336728848215
57,0.7455479911900964,0.04119772249516679,0.824681454354671,0.013486850433290124,0.44574368047583013,0.07669056354771107,0.31124892553711314,0.014551935702115529
58,0.7435586319488288,0.04425651687688245,0.8264077530570606,0.011875196874318893,0.4489701551804524,0.08445717078337495,0.307928208895678,0.014901464713328729
59,0.7425801808406647,0.05052661655791832,0.8323374255569803,0.01207186951899312,0.44970652336514005,0.08163826042454067,0.30466640748351753,0.01579627142340791
60,0.7404820953436807,0.052416894330592635,0.836971541467484,0.011495216742323486,0.4527861942637352,0.08034565192547068,0.30078613904147933,0.017330306816890205
61,0.7422820497752141,0.05518323839779171,0.8432007415002687,0.009912276126756214,0.454259693311998,0.086651338912477,0.29708732000298765,0.015343659603530041
62,0.7467237402231517,0.05896249805141037,0.844268837295829,0.009295189200212186,0.45358371981499523,0.08728007828613994,0.29510068778084186,0.015678276641121883
63,0.7455960192685229,0.06014112916550762,0.8485110183123297,0.011941182196825441,0.4545474468103211,0.092071181489983,0.29096812397564475,0.017861681866831187
64,0.7452436584510458,0.06015661439869964,0.8510980827352684,0.011674545386070066,0.4591430257567792,0.0925600257986571,0.28731890185929077,0.016785227576580124
65,0.7476511471302169,0.0605330865292546,0.8528412038028549,0.011643179580083306,0.462746011521962,0.09367166216728912,0.2845339712223951,0.018376641955375868
66,0.7464067026857724,0.05965662121336947,0.8549058692991682,0.01164567733818284,0.46234833955734916,0.09417526508576782,0.28199845165430887,0.01798633120974818
67,0.7438208271796058,0.06422485731260151,0.8553525114339605,0.012681568623072351,0.4641923150277748,0.09616784148267152,0.2791607309834644,0.01699334641732909
68,0.743052113281121,0.0650728680229932,0.8613729473542913,0.010270251876022386,0.46151928121608243,0.09600090325593781,0.27506828563770636,0.016286145552612572
69,0.7477393965804586,0.06298870918159041,0.8662659369425514,0.009261070493142624,0.4594214043551914,0.0958836715979937,0.271340053433844,0.01620758411749358
70,0.7466749135942947,0.05618855279980822,0.8676092585451982,0.008776671959185344,0.45890265527013685,0.09409654558676005,0.2677074809613593,0.01520481562385396
71,0.7466749135942947,0.05618855279980822,0.8679192584336489,0.00917305605518635,0.46076674798312445,0.09280110431167551,0.2658169085058616,0.015447289301178448
72,0.7466749135942947,0.05618855279980822,0.8721963242294681,0.007829918207824846,0.4596820988076743,0.09310575980080595,0.2628220935926987,0.014189006245657472
73,0.742866087371991,0.05301416449573447,0.8734259920075221,0.005317626889087351,0.4581878243733901,0.09216076868385467,0.2607972242005718,0.013166654174924056
74,0.7439861669495409,0.05152504793709142,0.8732211174000891,0.0064755549567779985,0.45989774172937387,0.09286562899512345,0.25914612857408953,0.013041691121392912
75,0.7408156701399344,0.05471292011031528,0.8748335009005814,0.009141651315587253,0.4621313653902014,0.0951080907727656,0.25735005107880576,0.014607261547950653
76,0.7417412100846962,0.0518784485301972,0.8778197531901235,0.007607745173182366,0.4649656389581692,0.09584133490959987,0.25447336107165774,0.015877974680930253
77,0.7358758019830853,0.05260450848937921,0.8811129209564313,0.008700567918404152,0.465940757291064,0.0960847287656912,0.2513182039477006,0.017487860528243724
78,0.7397047161811682,0.04609831924170283,0.8821543104170605,0.010787282715981792,0.4665037265983142,0.09798121948806301,0.24800059223051102,0.01829742303850358
79,0.7393040759940754,0.04821854492985614,0.885844115585046,0.009268569211378284,0.4669035723912144,0.09810977264083057,0.246110700033998,0.017577628404954575
80,0.7352595291371804,0.051106473573456775,0.8888834763751733,0.010006462432878805,0.4713795227806056,0.09680978088111268,0.2434502200297072,0.017809965411207596
81,0.7362698917565329,0.04457046493058778,0.891849144976816,0.008182608134110647,0.47560358159566585,0.10048631021639207,0.24100843732390093,0.017813998292898366
82,0.7334138655462186,0.04209917917973895,0.891764491321464,0.008228383897189169,0.4749936634716474,0.1015720486148268,0.23971012523415697,0.017941249410535882
83,0.7334391734453052,0.04455451452649639,0.8965394719668074,0.011810845407570679,0.4797666008052223,0.11033468262311943,0.23787140799795328,0.019287035304645112
84,0.7323557019140724,0.044683905491633334,0.897287282865929,0.011961536831427066,0.4791235316397097,0.11020544316658501,0.23631460524576958,0.018983320138787854
85,0.7305871254313919,0.04835832552148333,0.8992149390959737,0.011717960143115347,0.4841309240818683,0.12466065176210137,0.23357984861851114,0.019125900139066253
86,0.7304392271025234,0.048224874406359,0.9004664983532699,0.012674050731064796,0.48789103826022745,0.12582949257825812,0.2313530302225364,0.019973051172151843
87,0.7248493598858563,0.044008967188465545,0.9007507961093418,0.011571111246802677,0.48960938366487383,0.12195268951705296,0.2294623102996643,0.020840708097961066
88,0.7209131609131609,0.05038768218208193,0.9008293404861749,0.010898030078864895,0.48986529372293547,0.12475409900523157,0.22795420073692146,0.02057863407463057
89,0.7226727623332614,0.05121184069013331,0.9016539596528951,0.010665835359059015,0.49036521795400245,0.12380625005313944,0.22570095080223335,0.019595496380473428
90,0.7246763401507927,0.05017478380423722,0.9020019557303186,0.010628091552861825,0.49251561969807617,0.12422510088349505,0.22425588441583302,0.01902623439344364
91,0.7266367968480916,0.04668835767704108,0.9035353484495054,0.010778641434360378,0.493509017531645,0.11794211152535179,0.22267788815747372,0.018788492126213956
92,0.7331242917340991,0.04317463867240422,0.905002202057387,0.010838538331735719,0.4930446036952641,0.11555883622718624,0.22058953031856646,0.01941440035921029
93,0.7322108301956376,0.043889626708098844,0.9058028176114149,0.01191842801400614,0.4921373634235617,0.11341678463931347,0.21861472419767664,0.020001597869701
94,0.7309321161552769,0.04741371162533999,0.9068294828932715,0.011104695726735926,0.49039339406319477,0.10787109106197076,0.21564736567242898,0.018505714410269217
95,0.7309321161552769,0.04741371162533999,0.9087778419262126,0.010640952266904606,0.4917090295856733,0.10887655444996959,0.21323158877606296,0.018457657028020543
96,0.7327861004160162,0.04537948415629252,0.9102963968162158,0.011197242116172854,0.49057238236273604,0.10645267432665158,0.21108491852411976,0.018204626474730257
97,0.7297919024391183,0.04697293527985918,0.9114451229449335,0.009915994464140657,0.4911853876528668,0.10824829800604248,0.20950936748316815,0.018281480653755008
98,0.7277943712978322,0.05016770822009417,0.9118485705884325,0.010612394365764912,0.49139757203466905,0.10870221420350563,0.20846937925569567,0.018678594127029078
99,0.7236918338757755,0.0553586804186384,0.9126715723530179,0.011144369368870338,0.4924491338176388,0.10869871160512495,0.20520323471037769,0.01907608517545054
100,0.7240647675682285,0.04501245391585954,0.9135661558886635,0.010905756126582908,0.496351548382196,0.10477573194257919,0.20316893630841432,0.018527760931486573
101,0.7207150663364736,0.05440117817090151,0.9148019701480703,0.010403097991666692,0.49790195730591114,0.10870788814587941,0.20097714098550915,0.019002959545244228
102,0.7258024521146257,0.043740075020808525,0.9159601820530641,0.012627537851829938,0.49769220102978257,0.10839689595500233,0.19810443600013877,0.019183071417891308
103,0.7204925934945259,0.03952032927111556,0.9171499240433496,0.010963924567125827,0.4988530326295725,0.10833370690659445,0.19662601870879376,0.018922370174384768
104,0.7192406312598127,0.03816484386028738,0.917914286627336,0.011391039140172088,0.5023415672683582,0.11128291475235673,0.19470329753822602,0.01898531171114834
105,0.7245486182581609,0.04712111346889365,0.91980094713741,0.011456791901316632,0.5054699620742984,0.11757920836246176,0.19282137885634879,0.019609283959897215
106,0.7245486182581609,0.04712111346889365,0.9200234048721623,0.012137505012396197,0.5056339228491227,0.11639066841792278,0.19195229577517364,0.019456930167332513
107,0.727763144966761,0.04540010020118206,0.9220224662182762,0.011979247873715383,0.5074193779622225,0.11820610285897461,0.190387009708299,0.019574675517987947
108,0.7277486182581608,0.04861286237697862,0.9220724002340409,0.011815881407012424,0.5090312466616004,0.1196792887865939,0.1885034144965603,0.01958273687527401
109,0.7309399402706387,0.04371072069435641,0.9244137029582552,0.013283943877908275,0.5091864086319419,0.12356048212024744,0.18610681341196905,0.02056805837533932
110,0.7288173829973082,0.04291336682343965,0.9246370280245723,0.013626563978572013,0.5089367940411111,0.1231255909888991,0.18478688503827279,0.02077782522931187
111,0.7243503234984227,0.041293790883446646,0.9255153169937206,0.01257991788267169,0.518870638710416,0.12274985029863407,0.18314422076850978,0.020698404838373298
112,0.7253732436901528,0.04116547329761232,0.9252352905398391,0.012824745540251703,0.518758220504123,0.1230859879917183,0.1815416650419749,0.021334755294683056
113,0.722174288640035,0.03825822558901262,0.9252904146841298,0.01377853150921021,0.5188725181540883,0.12275977211791286,0.18036283043305318,0.02104004812781929
114,0.7241324301764303,0.0457781492952109,0.9261051371632634,0.01285151737370107,0.5191922306199374,0.12284211886868998,0.17870125505588597,0.02073516109836183
115,0.7312347711989503,0.042947022082837114,0.9272776090402542,0.012727830873555708,0.5184814339226322,0.1245431253243606,0.17749757548122744,0.020332229657100194
116,0.7302013008525028,0.044610658191930025,0.9284264747983049,0.013001511641996932,0.5184815634222757,0.12663233255175912,0.1758002817214133,0.021329038861051818
117,0.7293041844458422,0.04020957742603169,0.9276782337499592,0.013342552387835068,0.5215128628330289,0.1327726410028581,0.17439181085965766,0.02118089282477048
118,0.7283169836193485,0.04185129140290967,0.928723333328598,0.013167562426441346,0.5217289698058103,0.13297411362628878,0.17351839593532192,0.021229564144041268
119,0.7262735308888727,0.04540219964205356,0.9314463263873549,0.011834363347768618,0.5222520114236724,0.13458600938967785,0.17026728035046376,0.022357234053437126
